bayesData,,,,,,,,,,,,,,,,,,,,,,,,
data_id,ego_speed,ego_angle,ego_lane,rel_f0,rel_b0,rel_f1,is_safe_f0,is_safe_f1,is_safe_b0,f0_speed,f0_acc,f0_lane,f0_intension,b0_speed,b0_acc,b0_lane,b0_intension,f1_speed,f1_acc,f1_lane,f1_intension,weather,decision_speed,decision_angle
170,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,stop,keep,left,straight,mid,keep,left,right,Rain,keep,straight
170,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,stop,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,acc,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,acc,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,acc,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,acc,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,keep,right,right,low,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,keep,right,right,low,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,dec,right,right,low,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,dec,right,right,low,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,dec,right,right,low,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,dec,right,right,low,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,dec,right,right,mid,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,keep,right,right,mid,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,keep,right,right,mid,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,close,mid,mid,unsafe,safe,safe,stop,dec,right,right,mid,acc,left,right,mid,keep,left,right,Rain,keep,right
170,mid,left,left,mid,mid,mid,unsafe,safe,safe,stop,dec,right,right,mid,acc,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,unsafe,safe,safe,stop,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,unsafe,safe,safe,stop,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,unsafe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,dec,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,dec,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,acc,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,keep,right,straight,mid,dec,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,keep,right,straight,mid,dec,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,dec,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,mid,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,keep,right,straight,mid,dec,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,keep,right,straight,mid,dec,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,dec,right,straight,mid,dec,left,straight,mid,dec,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,stop,acc,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,low,acc,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,low,acc,right,straight,mid,dec,left,straight,mid,keep,left,right,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,low,acc,right,straight,mid,dec,left,straight,mid,dec,left,right,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Rain,keep,right
170,mid,right,left,far,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Rain,keep,right
170,mid,straight,left,far,mid,mid,safe,safe,safe,low,acc,right,straight,mid,keep,left,straight,mid,dec,left,right,Rain,keep,right
170,mid,straight,left,far,mid,mid,safe,safe,safe,low,acc,right,straight,mid,dec,left,straight,mid,dec,left,right,Rain,keep,right
170,mid,straight,left,far,mid,mid,safe,safe,safe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Rain,keep,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,stop,keep,right,straight,stop,acc,left,straight,stop,keep,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,stop,acc,right,straight,low,acc,left,straight,stop,keep,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,acc,left,straight,low,keep,left,right,Rain,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,acc,left,straight,low,keep,left,right,Rain,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,dec,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,right,low,acc,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,right,low,acc,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,right,low,keep,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,right,low,keep,left,right,stop,keep,left,right,frogy,acc,right
171,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,right,low,keep,left,right,stop,keep,left,right,frogy,acc,right
171,mid,right,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,stop,keep,left,right,mid,keep,left,right,frogy,acc,right
171,mid,right,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,stop,keep,left,right,mid,keep,left,right,frogy,acc,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,dec,left,right,Rain,dec,straight
171,mid,left,left,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,dec,right
171,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,left,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,acc,left,right,mid,dec,left,right,frogy,dec,right
171,mid,left,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,acc,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,acc,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,frogy,dec,right
171,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,mid,right,left,far,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,frogy,dec,right
171,stop,straight,right,mid,mid,mid,safe,safe,unsafe,stop,keep,right,straight,stop,keep,left,straight,stop,keep,left,right,Rain,keep,right
171,stop,straight,right,mid,mid,mid,safe,safe,unsafe,stop,keep,right,straight,stop,keep,left,straight,stop,keep,left,right,Rain,keep,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,stop,dec,right,straight,stop,keep,left,straight,stop,keep,left,right,Rain,keep,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,acc,left,straight,low,keep,left,right,Rain,keep,right
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,acc,left,straight,low,dec,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,dec,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,dec,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,dec,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
171,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
